Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
India,IND,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,,,,,,,,,,,1265952095,544455603.2,328908010.7,316563867.5,452785023.8,792791225.9,501025590.1,291582133.9,149340731.4,3589542.3,139172754.3,-41986800.4,-6568604.7,118678022.8,362312821.6,218210195.4,306139759.7,708922098.6,425896308.3,857997777.9,716602352.3,836277753.7,960091984.1,646593187.1,-172180095,-1472008938,-827938863.3,-1204353383,204094865.6,360867304.5,-839441940.2,-670005254.6,-503108285.9,-1457930589,-898657404.4,-740469891.9,-439863225.3,312300940.1,515172029,347791341.8,639664835.9,145507566.3,327900586.1,742739748.6,681415020.7,591206534.1,964623430.3,1564248496,1672894384,920091167.4,2106686162
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,8425121119,9328742282,10029268977,10965917520,12696953186,13865614019,14586390286,15414657570,16520249175,18190384895,20723360696,22480074709,26942860601,30649492455,32763961315,38934813159,44909442697,53424896489,59288500301,73721064976,83471522909,84852336186,87775440182,91330328768,97898626999,93808975940,93966076366,94059291709,98333648295,99779510346,1.01131E+11,99500093586,1.05742E+11,1.18885E+11,1.23644E+11,1.21195E+11,1.59526E+11,2.04058E+11,2.27112E+11,2.56312E+11,2.90428E+11,3.34399E+11,3.92576E+11,4.27245E+11,4.57507E+11,4.78826E+11,4.55502E+11,5.11473E+11,5.2103E+11,5.60871E+11,5.64179E+11
India,IND,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000.0131,639999.9857,449999.9881,1039999.962,1330000.043,1769999.981,939999.9976,3279999.971,2839999.914,3559999.943,2500000,2910000.086,1950000.048,2579999.924,2190000.057,2329999.924,2049999.952,2960000.038,3339999.914,3130000.114,3700000.048,3089999.914,2349999.905,3019999.981,2319999.933,2000000,1960000.038,2140000.105,1460000.038,1710000.038,
India,IND,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,,,,,,,,,,5090000.153,4150000.095,10810000.42,19319999.69,5880000.114,49430000.31,99540000.92,12180000.31,35869998.93,27729999.54,34740001.68,85480003.36,152830001.8,91839996.34,80169998.17,91589996.34,72129997.25,58659999.85,105040000.9,153330001.8,111669998.2,58400001.53,37520000.46,77660003.66,33549999.24,56819999.69,65430000.31,104660003.7,92769996.64,50090000.15,77900001.53,59669998.17,83769996.64,97300003.05,61229999.54,140399993.9,187800003.1,209740005.5,89620002.75,122309997.6,98910003.66,94260002.14,84839996.34,92580001.83,135020004.3,40209999.08,264700012.2,300839996.3,462369995.1,397209991.5,186399993.9,
India,IND,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4636519.763,283578511.9,1369117146,5491125009,1590475624,3958322334,2555657284,-601151966.9,2317070163,2481311864,2949583339,1063391576,8216187274,9053979533,12151206548,9509114658,32862817217,-15030005085,24688929528,30442226311,-4048294106,22809104593,19891607287,12369281295,1932581388,2336743636,5928064111,-4361005877,13768516397,24854054527
India,IND,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,519920000,335760000,410010000,432940000,589550000,554450000,618500000,536910000,128140000,140610000,147350000,230260000,171200000,148610000,242690000,511050000,465430000,469580000,640430000,716990000,648520000,809270000,455610000,545160000,582540000,449840000,595470000,531450000,699010000,694770000,508320000,562550000,582890000,490760000,617420000,568540000,600560000,550530000,493060000,480430000,471170000,554680000,678290000,611950000,897710000,1092030000,891780000,1087220000,1175090000,1175210000,1026210000,1055980000,825640000,1025730000,832170000,912220000,692180000,593530000,697430000,734480000,
India,IND,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,0,0,0,0,0,4000000,2000000,1000000,5000000,4000000,3000000,-1000000,5000000,11000000,10000000,6000000,-11000000,24000000,350640.5619,82583302.7,117189079.2,239324706.5,112918990.4,47593027.49,79357457.32,509532974.7,1054132218,1261071115,1237846245,1837062923,2640754960,14036833332,17026111929,19256527246,16095583747,15968099288,12607994610,8553237671,1764948800,11686480933,7514275639,5047292606,11090150305,11417789536,13140702032,11122667604
India,IND,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,26.09,25.6,26.32,27.11,25.52,25.26,27.18,28.77,29.87,31.98,32.12,30.31,33.03,31.31,35.35,34.58,37.59,39.17,36.37,37.55,40.48,39.43,44.89,45.14,45.78,45.88,45.13,50.46,53.54,53.77,54.7,56.83,58.55,60.29,61.32,63.6,65.52,66.2,69.37,68.19,69.96,62.81,70.71,68.23,72.07,75.75,82.68,83.86,80.35,87.42,93.58,95.39,99.63,101.17,97.73,101.1,106.45,109.45,,
India,IND,Land under cereal production (hectares),AG.LND.CREL.HA,,92239016,93852008,93571016,94306008,93277016,92729816,96062008,98822912,100872596,100377004,99673104,98043804,103788908,99388716,101366908,101465120,103723620,104340004,103473312,104067000,105508300,101083696,106613208,105175600,104056596,104049212,98573604,103542716,104055700,102536512,100243408,99499504,100066500,100184200,99450800,100300000,100167200,100904200,102091700,102402400,100271100,94470900,98603100,97805700,99519200,99236800,100833500,101155500,97171600,100075800,100625700,98969000,99299950,99988240,99533000,99020000,99170000,98008000,,
India,IND,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,7628881072,8210450801,9906405581,12173246503,12717452763,13950216379,14189627790,14572440249,15336975338,16786463093,18379688496,20181225968,20374656564,20346051027,19585928797,21477692651,23085644396,23875055948,25641547898,27246057731,28510261741,29710287189,32568434351,34025578119,36555418258,40408242877,44207416817,47829774440,50451259827,53147417481,54952466941,54860379235,56753876378,60122641824,60954535668,65711517352,68760723953,76498001046,85825140277,95932236856,97252133630,99540768857,99356370817,1.02114E+11,1.06174E+11,1.15541E+11,1.20224E+11,1.31555E+11,1.46505E+11,1.67295E+11,1.76031E+11,1.87527E+11,1.88667E+11,1.89744E+11,2.04137E+11,2.19368E+11,2.32691E+11,2.6043E+11,2.76738E+11,2.9856E+11,3.07275E+11
India,IND,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,2.91,,2.87,,2.877227,,3.337178,,2.91,,
India,IND,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342000,357010,379900,403880,430670,458000,490900,515000,541200,575700,615614,695764,769956,838032,903465,978508,1046522,1098103,1140412,1147190,1143039,1149835,1161333,,,
India,IND,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,4,3.5,3.5,3.5,4,4,4,,,,,,,
India,IND,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,,,,,,,
India,IND,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508200000,,,,689400000,,,,,,,,,,,,,,,,,,,
India,IND,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.47,14.94,13.94,13.94,12.47,10,10,
India,IND,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.7125,144.7125,134.83,134.83,100,100,
India,IND,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,,,,,
India,IND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06792267,0.084269972,0.092341661,0.078346809,0.109500411,0.120916925,0.125659601,0.109960541,0.082179223,0.093227877,0.106758375,0.120678374,0.13047505,0.140423486,0.152973254
India,IND,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,8.732911915,10.11237211,10.62936619,10.5053165,11.2699439,12.31444775,11.70247812,11.37603387,11.95987282,12.0777927,13.14295969,14.37894512,15.33863824,15.76721892,15.5195025,15.97153364,15.48421708,15.33897953,15.11647596,15.14510813,14.60328653,14.24572561,14.08071054,14.5974823,14.40763023,14.80403806,15.4104026,15.54562552,16.05294821,15.57759372,15.133483,15.17398359,15.18947956,15.25786002,17.22767043,16.85189271,16.50513595,14.4898394,16.1667124,16.63868255,14.80313764,15.12569036,15.27195003,15.61410992,15.67367371,,
India,IND,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,,,,,,,,,,,,,,,0.712119214,0.758222982,0.748488629,0.58838799,0.573131591,0.588154835,0.550223146,0.539907299,0.522308782,0.506160245,0.481513907,0.517589748,0.468958294,0.257435275,0.319202353,0.393712442,0.439222424,0.535472131,0.638630549,0.383183278,0.259655956,0.213146035,0.223397386,5.358459295,0.286562224,0.171514848,0.171539558,0.153872457,0.111735685,0.041421415,0.038445263,0.056313172,0.044806804,0.049290984,0.057900437,0.069432747,0.068273928,0.078428258,0.09929767,0.067000966,0.075531653,0.06432247,5.05E-05,0,0.000360684,,
India,IND,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,,,10890000000,16740000000,19910000000,26140000000,26050000000,26500000000,30830000000,37140000000,46790000000,46250000000,62280000000,74610000000,88110000000,1.0115E+11,1.1296E+11,1.5924E+11,1.4537E+11,1.8868E+11,2.3812E+11,2.6699E+11,3.0903E+11,3.6502E+11,4.308E+11,4.6542E+11,5.1842E+11,6.1902E+11,6.2601E+11,6.9307E+11,7.3917E+11,7.8346E+11,8.1691E+11,8.4075E+11,9.4776E+11,1.16143E+12,9.9464E+11,1.03562E+12,2.13523E+12,1.16662E+12,1.75183E+12,1.79324E+12,1.95496E+12,2.54402E+12,2.61758E+12,2.29743E+12,2.21177E+12,,
India,IND,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.02606201,,,56.81197739,,,83.08431244,,,
India,IND,Consumer price index (2010 = 100),FP.CPI.TOTL,2.527486689,2.57033297,2.663692989,2.742169683,3.108393605,3.402906395,3.770483183,4.262991331,4.401001942,4.375294079,4.5980955,4.739714022,5.045051018,5.899723828,7.586970156,8.023101847,7.410622454,8.026257698,8.228764093,8.745175272,9.737409285,11.01423164,11.88333633,13.29366035,14.39954761,15.19964756,16.52653434,17.98105542,19.6683027,21.05969351,22.94900758,26.13209143,29.21249455,31.06073709,34.24382141,37.74521317,41.13365846,44.08057745,49.91280767,52.24364614,54.33832165,56.3919261,58.8151729,61.05359545,63.35363809,66.04385126,69.87209853,74.32496447,80.53055424,89.29417338,100,108.858361,118.9957366,132.1610379,140.9490863,147.8654206,155.1821215,160.3468515,166.6726449,172.8783283,184.3288151
India,IND,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,7.843132628,8.516176155,8.980480807,9.107454011,8.536791909,9.270091622,9.515407718,9.116728704,9.820643428,10.40012864,11.2365497,12.49343793,12.92235768,13.09386383,12.91379979,14.93373333,17.8877017,18.04178519,19.6954207,20.95673624,20.54345895,21.22546245,22.68789892,22.89266876,24.28257464,24.56366516,25.8010011,25.38235951,25.27511744,26.58981401,24.91645657,23.82174445,24.69824025,23.83205539,23.6473414,22.5107747,23.40244204,23.55532535,23.67774686,25.42286221,28.33955116,28.61941543,32.30648907,31.62626562,36.19180385,40.06798048,43.62775243,45.62776475,49.55936669,48.12444791,50.55537498,51.28923313,51.88850765,52.38570952,51.88218736,51.86752408,49.10122542,48.7940214,50.37204197,50.12555378,54.80458479
India,IND,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,3.089205137,,,,,3.272758778,,,,,4.019918879,,,,,5.439779344,,,,,6.392045455,,,,,6.994317117,,,,,7.236456092,,,,,7.358738502,,,,,7.358738502,,,
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,,154.5956249,157.7689926,161.0477642,164.4187351,167.8746827,171.4089947,175.0310532,178.7688759,182.6604869,186.7320276,190.9962098,195.4423548,200.0444425,204.7641069,209.5738584,214.4599185,219.4305665,224.5062761,229.7180295,235.0851567,240.6119343,246.2807617,252.062249,257.9160467,263.8109277,269.7356207,275.6911247,281.6735352,287.6824808,293.7174547,299.770012,305.8354892,311.9221664,318.0428523,324.2048392,330.4078273,336.6417982,342.8921751,349.1395283,355.3676516,361.5645465,367.7253008,373.8486763,379.9365214,385.9860702,391.9985911,397.9595892,403.8321675,409.5689199,415.1369953,420.5206997,425.731367,430.7972646,435.761175,440.6554549,445.4869181,450.2493211,454.9464659,459.5796959,464.1494102
India,IND,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.62885096,,,,,94.89498656,,,,,95.31785844,,,,,95.73716173,,,,,96.01810243,96.25616591,95.36473064,95.36517601,95.23237334,94.29480661,93.62868192,93.72997263,,,
India,IND,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.1,,,,,,,,,,8107.2,,,,,9845.2,,,13553.7,,13425,,,,,,,,,,
India,IND,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,,,,,,,,,,,,1.356024117,1.402495027,1.404279931,1.397304983,1.466979682,1.475129512,1.517035884,1.51804988,1.522355844,1.569963127,1.61245188,1.601866107,1.680322869,1.653665731,1.727470145,1.789321556,1.839983674,1.884630109,1.975301272,1.839893386,1.906807617,1.909012865,1.930086788,1.959793381,1.996504627,2.030326945,2.065390954,2.062033115,2.098848725,2.132408305,2.132931139,2.144090358,2.15407555,2.1888314,2.204257098,2.235044585,2.327803863,2.364434229,2.365071783,2.402218969,2.436555663,2.516576537,2.534788993,2.590952711,,,,,,
India,IND,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,0.56790793,0.672187872,0.491785263,0.606432093,0.597025347,0.508288448,0.513504771,0.512126688,0.523838647,0.518233687,0.599259427,1.403712133,1.507782421,1.251447222,1.159678858,1.805158576,1.908637769,1.475114604,2.676423195,3.401746307,4.183163355,4.821742625,4.954481841,5.599097266,6.947552282,7.228388081,8.500289838,9.960277994,10.81206369,9.823622755,9.509819423,10.30053956,11.18590369,11.19561515,10.54515018,10.25660908,11.57179232,10.24370694,12.6579905,11.56699503,10.62719164,7.613470116,5.241437102,4.636533553,4.923196173,,,,,
India,IND,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,,,,,,,,,,,205000000,,,,1403521.7,20715364.8,365761010.5,344084352.5,259600927,101632849.7,13917848.4,66433867.6,144973102.3,350419617.4,517568362.4,601169965.1,937851978.6,1350591993,1457915587,1192297454,844049057.6,666204817,606383743.3,404603328.9,1376813564,1909473719,1072721054,668316007.4,411890510.1,306674094.7,64929047.4,19338390.9,17687826.9,14959283.4,22410954.5,29499348.1,41707412.4,36813526,8603322.8,14344354.4,19605239.1,6709954.9,1823122.6,7889474.2,3022547.7,2788455.4,4671986.7,2949592.7,5324273.2,54611031.9,17374333.6
India,IND,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,,,,,,,,,,-2059999.943,7199999.809,10380000.11,18100000.38,23329999.92,26629999.16,84400001.53,29309999.47,38939998.63,44029998.78,37849998.47,40700000.76,28760000.23,14210000.04,28520000.46,17639999.39,23389999.39,17200000.76,23430000.31,59979999.54,39020000.46,44090000.15,45470001.22,43979999.54,26280000.69,28280000.69,23159999.85,6059999.943,24420000.08,12279999.73,21379999.16,27000000,18360000.61,9430000.305,2490000.01,8529999.733,9670000.076,9609999.657,7530000.21,5090000.153,2809999.943,2980000.019,1580000.043,492168.8735,-27899.99917,205190.0029,93815.99724,,,,,
India,IND,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,,,,,,,,,,,-41662000,-22484000,-22916000,-37771000,13387000,29975000,-10805000,-31042000,-20596000,-28285000,-10639000,20896000,327588000,64352000,458135000,275161000,541321000,18346000,2179904000,-135595000,-172153000,-158297000,111286000,1525152000,1257174000,540041000,59600000,-902834000,-1088061000,-407574000,376127000,-430451000,-142467000,-60035000,-264400000,-130907000,-21915000,108687000,-20213000,-23999000,-19386000,-26358000,-210930000,50406000,-10038000,-7894000,-7878000,-8010000,-8304000,-7952000,-8889000
India,IND,"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,,,,,,,,,,,100000000,100000000,100000000,139100000,267000000,277000000,295000000,295000000,348000000,335000000,336000000,873000000,1029000000,1185000000,1341000000,1497000000,1388123000,1652372000,1473113000,1551000000,1488016000,1545370000,1204960000,1769970000,6426520000,6618200000,7382036000,9208043000,8409214000,7943879000,15586000000,16924112000,18670394000,47872860000,50843133000,56679772000,73360730000,96980458000,1.05925E+11,1.1818E+11,1.2729E+11,1.42314E+11,1.73218E+11,2.06951E+11,2.13654E+11,2.29445E+11,2.13248E+11,2.25284E+11,2.31179E+11,2.56729E+11,2.62131E+11
India,IND,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159999.9964,39999.99911,189999.9976,360000.0143,109999.9994,189999.9976,129999.9952,129999.9952,129999.9952,250000,150000.006,90000.00358,1269999.981,1330000.043,7570000.172,
India,IND,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,19999.99955,9999.999776,,,899999.9762,,4590000.153,3650000.095,2210000.038,4059999.943,2619999.886,3680000.067,3660000.086,4000000,5170000.076,5559999.943,7909999.847,13989999.77,22290000.92,17909999.85,25840000.15,13960000.04,22639999.39,44130001.07,30979999.54,24209999.08,38689998.63,42110000.61,34000000,48200000.76,37069999.69,39110000.61,29889999.39,28319999.69,34540000.92,26409999.85,37569999.69,34349998.47,37659999.85,25129999.16,20850000.38,19030000.69,8489999.771,-64139999.39,949999.9881,6219999.79,-8539999.962,-230000.0042,8590000.153,7369999.886,10140000.34,4239999.771,-129999.9952,-129999.9952,100000.0015,1450000.048,-2259999.99,3410000.086,800000.0119,1759999.99,
India,IND,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.436550715,0.625351969,0.769146833,0.848342482,0.939279052,1.479656772,1.189419748,1.30417233,1.218754621,1.081622166,1.061971221,0.89961007,0.955230646,0.780641286,0.882929229,0.742646651,1.21771356,1.005322965,1.261309792,1.789529873,1.727257287,2.231040806,2.484194782,2.249737062,2.424539193,2.750556194,2.940216906,3.055850966,3.455516813,2.64406915,2.696926601,3.013384131,3.05873849,4.168609649,3.666771239,3.191660935,3.428270092,3.765544552,3.768488566,3.451900122,3.275817292,2.7341999,2.601089164,2.916953361,2.903046824,3.125620578
India,IND,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,,,,,38.57250838,38.68784706,32.67932166,34.44782787,36.94588899,31.50778384,36.65231845,42.97546912,49.84655102,60.50590676,57.01060802,46.23855544,39.63950648,38.2096113,41.82906134,42.89379956,40.64726281,29.45681574,30.63259793,31.57381176,31.47833715,30.51114507,44.45170011,57.64597098,64.90843809,62.41565866,63.1524361,64.59941284,63.42039439,67.78727623,69.11783817,70.1099552,70.1629611,71.25224061,70.39496354,65.90241992,63.33763833,67.70741005,69.76817676,68.38519099,69.90334748,70.03285168,64.55392689,63.59163625,67.91853823,75.85231129
India,IND,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,-147516804.4,1578867399,2119244327,692377898.6,50336977.94,-1785125731,-2698332267,-2523543846,-1936941637,-2311069806,-4140583148,-4567699251,-5171168794,-7143232480,-6812769371,-7035654412,-4291734332,-4485223626,-1875802280,-1676281518,-5563227578,-5956139582,-2965195307,-6903105373,-3228022816,-4601248652,1410181566,7059496037,8772510264,780195721.5,-10283543308,-9299060317,-8075694484,-30971987181,-26186435957,-54515877624,-62517637222,-91471245846,-49122670388,-27314281993,-22456838010,-12113787707,-38167659224,-65599439053,-29762864650,32730048588
